"0003339073","20160702","174757",""
"0007264516","20160702","174801",""
"0006965051","20160702","175150",""
"0003506905","20160702","175415",""
"0003359809","20160702","175912",""
"0009145332","20160702","175917",""
"0013848300","20160702","175923",""
"0007229746","20160702","175957",""
"0000541142","20160702","180020",""
"0009128161","20160702","180033",""
"0000804120","20160702","180114",""
"0003352859","20160702","180153",""
"0005631998","20160702","180233",""
"0006960408","20160702","180349",""
"0005524752","20160702","180907",""
"0003348884","20160702","180932",""
"0003869792","20160702","184555",""
"0001139257","20160702","192916",""
"0000814101","20160702","220007",""
"0007230817","20160702","220438",""
"0004961247","20160702","220844",""
"0004961247","20160703","053917",""
"0009145332","20160703","053920",""
"0003359809","20160703","054055",""
"0009145332","20160703","054300",""
"0009128161","20160703","054326",""
"0005017050","20160703","054454",""
"0005524752","20160703","054500",""
"0013848300","20160703","054703",""
"0003348884","20160703","054714",""
"0000804120","20160703","054744",""
"0003506905","20160703","055112",""
"0005631998","20160703","055317",""
"0006960408","20160703","055338",""
"0003352859","20160703","055349",""
"0006970459","20160703","055516",""
"0006958374","20160703","055822",""
"0009140444","20160703","055932",""
"0009486648","20160703","060000",""
"0003562504","20160703","060017",""
"0005524859","20160703","060232",""
"0004936988","20160703","060250",""
"0008266857","20160703","060329",""
"0000582673","20160703","060603",""
"0007264516","20160703","060637",""
"0003339073","20160703","060649",""
"0000476786","20160703","063214",""
"0000582673","20160703","064534",""
"0009128161","20160703","070948",""
"0001139257","20160703","074757",""
"0007230817","20160703","074951",""
"0007229746","20160703","075034",""
"0001937375","20160703","075740",""
"0000796605","20160703","080036",""
"0003869792","20160703","080234",""
"0000814101","20160703","080929",""
"0006965051","20160703","120855",""
"0000582673","20160703","133714",""
"0009145332","20160703","143405",""
"0000476786","20160703","160503",""
"0007229746","20160703","171133",""
"0001937375","20160703","172248",""
"0008266857","20160703","173337",""
"0000541142","20160703","173649",""
"0004936988","20160703","173949",""
"0006958374","20160703","174001",""
"0005524859","20160703","174014",""
"0006970459","20160703","174104",""
"0009140444","20160703","174113",""
"0009841210","20160703","174209",""
"0003562504","20160703","174229",""
"0009486648","20160703","174518",""
"0007264516","20160703","174958",""
"0003339073","20160703","175153",""
"0005017050","20160703","175306",""
"0003506905","20160703","175507",""
"0005524752","20160703","175519",""
"0003348884","20160703","175817",""
"0006960408","20160703","175839",""
"0005631998","20160703","175946",""
"0003352859","20160703","175958",""
"0003359809","20160703","180037",""
"0013848300","20160703","180526",""
"0000804120","20160703","181154",""
"0003869792","20160703","183056",""
"0000814101","20160703","183640",""
"0001139257","20160703","191200",""
"0006965051","20160703","195611",""
"0000796605","20160703","201254",""
"0007230817","20160703","213051",""
"0004961247","20160703","223148",""
"0004961247","20160704","054034",""
"0005017050","20160704","054332",""
"0000582673","20160704","054516",""
"0000804120","20160704","054602",""
"0009128161","20160704","054614",""
"0005631998","20160704","054757",""
"0003359809","20160704","055009",""
"0009145332","20160704","055015",""
"0003348884","20160704","055030",""
"0003506905","20160704","055116",""
"0006960408","20160704","055811",""
"0003352859","20160704","055821",""
"0006970459","20160704","055933",""
"0006958374","20160704","055952",""
"0009140444","20160704","060223",""
"0009486648","20160704","060304",""
"0000541142","20160704","060431",""
"0000476786","20160704","060558",""
"0008266857","20160704","060604",""
"0003562504","20160704","060854",""
"0007264516","20160704","060948",""
"0003339073","20160704","061053",""
"0005524859","20160704","061105",""
"0009841210","20160704","061420",""
"0004936988","20160704","061450",""
"0003869792","20160704","073739",""
"0007229746","20160704","073908",""
"0000814101","20160704","075528",""
"0001937375","20160704","075611",""
"0001139257","20160704","080957",""
"0007230817","20160704","081815",""
"0000796605","20160704","082731",""
"0000814101","20160704","114232",""
"0003352859","20160704","141017",""
"0000476786","20160704","161327",""
"0007229746","20160704","161443",""
"0006756446","20160704","161905",""
"0001937375","20160704","171704",""
"0003869792","20160704","172605",""
"0000541142","20160704","174138",""
"0008266857","20160704","174152",""
"0006970459","20160704","174257",""
"0009140444","20160704","174301",""
"0007264516","20160704","174316",""
"0006958374","20160704","174918",""
"0009486648","20160704","175100",""
"0009841210","20160704","175113",""
"0009145332","20160704","175605",""
"0004936988","20160704","175637",""
"0005017050","20160704","175753",""
"0003506905","20160704","175816",""
"0003339073","20160704","175846",""
"0007230817","20160704","175916",""
"0009128161","20160704","180030",""
"0003348884","20160704","180146",""
"0006960408","20160704","180207",""
"0003359809","20160704","180330",""
"0000582673","20160704","181742",""
"0001139257","20160704","191655",""
"0000796605","20160704","194126",""
"0004961247","20160704","224141",""
"0005524859","20160705","053307",""
"0004936988","20160705","053623",""
"0004961247","20160705","054101",""
"0006970459","20160705","054341",""
"0009486648","20160705","054357",""
"0003348884","20160705","054742",""
"0006970459","20160705","054756",""
"0009486648","20160705","054810",""
"0009140444","20160705","055237",""
"0006960408","20160705","055338",""
"0006958374","20160705","055418",""
"0000541142","20160705","055426",""
"0009140444","20160705","055432",""
"0007264516","20160705","055447",""
"0005017050","20160705","055532",""
"0007264516","20160705","055552",""
"0008266857","20160705","060005",""
"0009841210","20160705","060837",""
"0003339073","20160705","061103",""
"0001139257","20160705","070039",""
"0003869792","20160705","075831",""
"0006965051","20160705","133137",""
"0009145332","20160705","172936",""
"0009128161","20160705","173857",""
"0000582673","20160705","173905",""
"0003359809","20160705","173944",""
"0000541142","20160705","174028",""
"0013848300","20160705","174155",""
"0000804120","20160705","174423",""
"0000597990","20160705","174433",""
"0003562504","20160705","174446",""
"0007223832","20160705","174726",""
"0008266857","20160705","174815",""
"0009841210","20160705","174911",""
"0005524752","20160705","175042",""
"0005518167","20160705","175114",""
"0005631998","20160705","175125",""
"0003339073","20160705","175616",""
"0006960408","20160705","175702",""
"0009140444","20160705","180824",""
"0005017050","20160705","180928",""
"0003348884","20160705","181009",""
"0007264516","20160705","181023",""
"0009486648","20160705","181131",""
"0006970459","20160705","181202",""
"0005524859","20160705","181411",""
"0003869792","20160705","182530",""
"0003546448","20160705","182634",""
"0006965051","20160705","193144",""
"0004961247","20160705","211400",""
"0006960408","20160706","053340",""
"0004961247","20160706","053446",""
"0009140444","20160706","054200",""
"0003348884","20160706","054249",""
"0003359809","20160706","054639",""
"0000597990","20160706","054806",""
"0009486648","20160706","054828",""
"0000582673","20160706","054921",""
"0007264516","20160706","055058",""
"0005017050","20160706","055100",""
"0005524859","20160706","055114",""
"0006970459","20160706","055430",""
"0008266857","20160706","055654",""
"0003546448","20160706","055720",""
"0003562504","20160706","055910",""
"0000541142","20160706","060030",""
"0009145332","20160706","060050",""
"0005524752","20160706","060134",""
"0007223832","20160706","060336",""
"0013848300","20160706","060547",""
"0005631998","20160706","060638",""
"0009128161","20160706","060650",""
"0005518167","20160706","060830",""
"0003339073","20160706","060906",""
"0009841210","20160706","060924",""
"0000804120","20160706","062918",""
"0003869792","20160706","074857",""
"0006965051","20160706","130604",""
"0003562504","20160706","173636",""
"0008266857","20160706","173715",""
"0000582673","20160706","173847",""
"0003546448","20160706","173852",""
"0000597990","20160706","173959",""
"0000541142","20160706","174057",""
"0003359809","20160706","174120",""
"0005631998","20160706","174122",""
"0007223832","20160706","174135",""
"0013848300","20160706","174142",""
"0009128161","20160706","174307",""
"0000804120","20160706","174416",""
"0006960408","20160706","174702",""
"0005524752","20160706","174952",""
"0009841210","20160706","175142",""
"0005518167","20160706","175349",""
"0009140444","20160706","175611",""
"0003339073","20160706","175639",""
"0003869792","20160706","175710",""
"0005017050","20160706","175845",""
"0009486648","20160706","180029",""
"0009145332","20160706","180344",""
"0006970459","20160706","180439",""
"0007264516","20160706","180453",""
"0003348884","20160706","180500",""
"0005524859","20160706","180919",""
"0004961247","20160706","235802",""
"0003869792","20160707","053703",""
"0007264516","20160707","061355",""
"0004961247","20160707","063604",""
"0005524859","20160707","063704",""
"0003348884","20160707","063716",""
"0009140444","20160707","063719",""
"0000597990","20160707","063855",""
"0006960408","20160707","063920",""
"0003359809","20160707","063948",""
"0000541142","20160707","064529",""
"0003546448","20160707","064605",""
"0009486648","20160707","064623",""
"0013848300","20160707","064656",""
"0008266857","20160707","064707",""
"0005524752","20160707","064722",""
"0009145332","20160707","064831",""
"0007223832","20160707","064914",""
"0005017050","20160707","065151",""
"0006970459","20160707","065156",""
"0005631998","20160707","065350",""
"0003339073","20160707","065452",""
"0009841210","20160707","065536",""
"0003562504","20160707","065855",""
"0009128161","20160707","070223",""
"0005518167","20160707","070438",""
"0000804120","20160707","070554",""
"0000582673","20160707","070653",""
"0006965051","20160707","120224",""
"0003869792","20160707","181542",""
"0003359809","20160707","183618",""
"0000597990","20160707","183849",""
"0009128161","20160707","183935",""
"0003546448","20160707","184046",""
"0003562504","20160707","184133",""
"0009145332","20160707","184159",""
"0000582673","20160707","184301",""
"0008266857","20160707","184353",""
"0007223832","20160707","184410",""
"0005631998","20160707","184426",""
"0009841210","20160707","184435",""
"0000541142","20160707","184511",""
"0006960408","20160707","184618",""
"0013848300","20160707","184641",""
"0000804120","20160707","184655",""
"0003339073","20160707","184722",""
"0005518167","20160707","184855",""
"0005524752","20160707","185136",""
"0009486648","20160707","185401",""
"0007264516","20160707","185609",""
"0005017050","20160707","185648",""
"0005524859","20160707","185658",""
"0009140444","20160707","185727",""
"0006970459","20160707","185820",""
"0003348884","20160707","190121",""
"0004961247","20160707","224606",""
"0004961247","20160708","063326",""
"0005524859","20160708","063913",""
"0006960408","20160708","063940",""
"0009140444","20160708","063951",""
"0003348884","20160708","064003",""
"0005017050","20160708","064245",""
"0007264516","20160708","064514",""
"0009486648","20160708","064852",""
"0000597990","20160708","064855",""
"0003359809","20160708","064942",""
"0006970459","20160708","064953",""
"0009145332","20160708","065041",""
"0005518167","20160708","065200",""
"0003546448","20160708","065329",""
"0000582673","20160708","065428",""
"0013848300","20160708","065530",""
"0005631998","20160708","065813",""
"0000541142","20160708","065816",""
"0007223832","20160708","065825",""
"0009841210","20160708","065827",""
"0003339073","20160708","065859",""
"0008266857","20160708","070031",""
"0005524752","20160708","070054",""
"0009128161","20160708","070148",""
"0003869792","20160708","070650",""
"0003562504","20160708","071018",""
"0000804120","20160708","072057",""
"0006965051","20160708","172217",""
"0009128161","20160708","183658",""
"0000582673","20160708","183800",""
"0013848300","20160708","183956",""
"0005631998","20160708","184012",""
"0000597990","20160708","184038",""
"0008266857","20160708","184109",""
"0000804120","20160708","184238",""
"0000541142","20160708","184250",""
"0007223832","20160708","184312",""
"0003359809","20160708","184329",""
"0005524752","20160708","184333",""
"0009841210","20160708","184348",""
"0009145332","20160708","184430",""
"0003869792","20160708","184523",""
"0003562504","20160708","184544",""
"0005518167","20160708","184829",""
"0003546448","20160708","184943",""
"0003339073","20160708","185037",""
"0007264516","20160708","185658",""
"0009140444","20160708","185838",""
"0009486648","20160708","185901",""
"0006970459","20160708","190006",""
"0006960408","20160708","190018",""
"0003348884","20160708","190028",""
"0005524859","20160708","190235",""
"0005017050","20160708","190331",""
"0004961247","20160708","232741",""
"0004961247","20160709","063035",""
"0005524859","20160709","063147",""
"0003348884","20160709","063721",""
"0006960408","20160709","064456",""
"0009140444","20160709","064637",""
"0005017050","20160709","064751",""
"0009486648","20160709","064803",""
"0007264516","20160709","064815",""
"0006970459","20160709","064915",""
"0000582673","20160709","065007",""
"0005518167","20160709","065120",""
"0000541142","20160709","065147",""
"0009145332","20160709","065203",""
"0007223832","20160709","065221",""
"0003359809","20160709","065302",""
"0013848300","20160709","065325",""
"0003546448","20160709","065441",""
"0000597990","20160709","065506",""
"0003562504","20160709","065848",""
"0003339073","20160709","065925",""
"0005631998","20160709","065941",""
"0009128161","20160709","070002",""
"0005524752","20160709","070017",""
"0009841210","20160709","070019",""
"0008266857","20160709","070205",""
"0000804120","20160709","071119",""
"0003869792","20160709","075004",""
"0006965051","20160709","081444",""
"0003632579","20160709","161615",""
"0003632579","20160709","161622",""
"0006965051","20160709","171601",""
"0005524752","20160709","175323",""
"0003869792","20160709","175904",""
"0003546448","20160709","181924",""
"0000582673","20160709","183430",""
"0009128161","20160709","183747",""
"0003359809","20160709","183844",""
"0003339073","20160709","183958",""
"0005631998","20160709","184242",""
"0000541142","20160709","184326",""
"0003562504","20160709","184336",""
"0000597990","20160709","184353",""
"0007223832","20160709","184446",""
"0008266857","20160709","184502",""
"0009841210","20160709","184536",""
"0013848300","20160709","184548",""
"0000804120","20160709","184607",""
"0009145332","20160709","184710",""
"0005518167","20160709","184902",""
"0006970459","20160709","184959",""
"0007264516","20160709","185339",""
"0009140444","20160709","185354",""
"0009486648","20160709","185406",""
"0005017050","20160709","185547",""
"0005524859","20160709","185706",""
"0006960408","20160709","190146",""
"0003348884","20160709","190231",""
"0004961247","20160709","223958",""
"0004961247","20160710","063106",""
"0009140444","20160710","063933",""
"0006960408","20160710","064149",""
"0003359809","20160710","064435",""
"0005524859","20160710","064805",""
"0007264516","20160710","065010",""
"0005017050","20160710","065021",""
"0000582673","20160710","065047",""
"0000541142","20160710","065102",""
"0003348884","20160710","065136",""
"0009486648","20160710","065148",""
"0006970459","20160710","065443",""
"0013848300","20160710","065635",""
"0009145332","20160710","065728",""
"0005518167","20160710","065739",""
"0003339073","20160710","065837",""
"0008266857","20160710","070055",""
"0003546448","20160710","070130",""
"0007223832","20160710","070142",""
"0000597990","20160710","070152",""
"0009128161","20160710","070302",""
"0003562504","20160710","070349",""
"0005524752","20160710","070437",""
"0009841210","20160710","070524",""
"0005631998","20160710","070654",""
"0000804120","20160710","071510",""
"0001937375","20160710","075352",""
"0003869792","20160710","075419",""
"0001937375","20160710","172124",""
"0006965051","20160710","173258",""
"0003869792","20160710","182522",""
"0003546448","20160710","182900",""
"0003562504","20160710","183808",""
"0009128161","20160710","183941",""
"0008266857","20160710","184229",""
"0000541142","20160710","184407",""
"0013848300","20160710","184437",""
"0000582673","20160710","184442",""
"0009145332","20160710","184454",""
"0000804120","20160710","184547",""
"0007223832","20160710","184551",""
"0009140444","20160710","184835",""
"0003359809","20160710","184941",""
"0005524752","20160710","184947",""
"0000597990","20160710","184959",""
"0003339073","20160710","185016",""
"0005518167","20160710","185028",""
"0005631998","20160710","185038",""
"0009486648","20160710","185220",""
"0009841210","20160710","185320",""
"0007264516","20160710","185421",""
"0005017050","20160710","185539",""
"0006970459","20160710","190040",""
"0006960408","20160710","190157",""
"0003348884","20160710","190244",""
"0005524859","20160710","190428",""
"0004961247","20160710","230342",""
"0004961247","20160711","063428",""
"0006960408","20160711","063614",""
"0005524859","20160711","064327",""
"0009140444","20160711","064331",""
"0003348884","20160711","064356",""
"0007264516","20160711","064418",""
"0005017050","20160711","064747",""
"0009486648","20160711","064806",""
"0006970459","20160711","064818",""
"0000582673","20160711","065013",""
"0005631998","20160711","065019",""
"0003562504","20160711","065046",""
"0000541142","20160711","065148",""
"0008266857","20160711","065202",""
"0013848300","20160711","065338",""
"0007223832","20160711","065430",""
"0003339073","20160711","065446",""
"0005524752","20160711","065501",""
"0003359809","20160711","065624",""
"0009841210","20160711","065726",""
"0000597990","20160711","065906",""
"0005518167","20160711","065937",""
"0009128161","20160711","070004",""
"0009145332","20160711","070054",""
"0003546448","20160711","070209",""
"0000804120","20160711","070952",""
"0003869792","20160711","075411",""
"0001937375","20160711","075455",""
"0006965051","20160711","080428",""
"0009128161","20160711","213837",""
"0013848300","20160711","214428",""
"0009140444","20160711","214440",""
"0000541142","20160711","214456",""
"0001937375","20160711","214506",""
"0009486648","20160711","214516",""
"0006960408","20160711","214528",""
"0003869792","20160711","214539",""
"0003348884","20160711","214549",""
"0006970459","20160711","214600",""
"0000804120","20160711","214641",""
"0000597990","20160711","214954",""
"0005524752","20160711","215000",""
"0003359809","20160711","215343",""
"0005518167","20160711","215452",""
"0006965051","20160711","215707",""
"0007223832","20160711","215915",""
"0009841210","20160711","215941",""
"0003546448","20160711","220119",""
"0009145332","20160711","220220",""
"0003339073","20160711","220333",""
"0003562504","20160711","221038",""
"0000582673","20160711","221119",""
"0008266857","20160711","223022",""
"0004961247","20160711","225300",""
"0005631998","20160711","225309",""
"0006960408","20160712","063429",""
"0005524859","20160712","063733",""
"0004961247","20160712","063755",""
"0009140444","20160712","064030",""
"0009486648","20160712","064052",""
"0003348884","20160712","064411",""
"0005631998","20160712","064629",""
"0005631998","20160712","064807",""
"0005524752","20160712","064820",""
"0003359809","20160712","064902",""
"0005017050","20160712","064925",""
"0007264516","20160712","065024",""
"0000541142","20160712","065200",""
"0006970459","20160712","065215",""
"0007223832","20160712","065243",""
"0008266857","20160712","065258",""
"0013848300","20160712","065333",""
"0003339073","20160712","065345",""
"0005518167","20160712","065428",""
"0009841210","20160712","065710",""
"0003546448","20160712","065822",""
"0000582673","20160712","065840",""
"0003562504","20160712","065954",""
"0009128161","20160712","070006",""
"0000597990","20160712","070018",""
"0009145332","20160712","070033",""
"0000804120","20160712","070036",""
"0003869792","20160712","074536",""
"0001937375","20160712","075429",""
"0001139257","20160712","080828",""
"0001937375","20160712","180537",""
"0003546448","20160712","182710",""
"0003869792","20160712","182749",""
"0013848300","20160712","183729",""
"0008266857","20160712","183915",""
"0009128161","20160712","183940",""
"0000582673","20160712","183945",""
"0003359809","20160712","184725",""
"0005524752","20160712","184738",""
"0000804120","20160712","184749",""
"0009841210","20160712","184751",""
"0003339073","20160712","184803",""
"0009145332","20160712","184819",""
"0000597990","20160712","184821",""
"0000541142","20160712","184826",""
"0005631998","20160712","184833",""
"0005518167","20160712","185105",""
"0009140444","20160712","185228",""
"0009486648","20160712","185303",""
"0007264516","20160712","185524",""
"0005017050","20160712","185605",""
"0005524859","20160712","185623",""
"0003562504","20160712","185736",""
"0005524752","20160712","185854",""
"0006960408","20160712","190014",""
"0006970459","20160712","190201",""
"0003348884","20160712","190526",""
"0006965051","20160712","191526",""
"0004961247","20160712","230808",""
"0004961247","20160712","232035",""
"0007223832","20160713","022455",""
"0004961247","20160713","063508",""
"0006960408","20160713","063943",""
"0003348884","20160713","064226",""
"0009140444","20160713","064231",""
"0005524859","20160713","064339",""
"0009486648","20160713","064653",""
"0007264516","20160713","064815",""
"0000541142","20160713","065154",""
"0007223832","20160713","065219",""
"0006970459","20160713","065307",""
"0009145332","20160713","065324",""
"0005518167","20160713","065329",""
"0003562504","20160713","065404",""
"0003339073","20160713","065421",""
"0003359809","20160713","065507",""
"0000582673","20160713","065541",""
"0005017050","20160713","065554",""
"0005524752","20160713","065644",""
"0005631998","20160713","070106",""
"0013848300","20160713","070146",""
"0009128161","20160713","070226",""
"0000597990","20160713","070411",""
"0003546448","20160713","070503",""
"0008266857","20160713","070522",""
"0009841210","20160713","070629",""
"0000804120","20160713","071318",""
"0003869792","20160713","075713",""
"0001937375","20160713","075906",""
"0001139257","20160713","082347",""
"0006965051","20160713","090748",""
"0009128161","20160713","184939",""
"0000541142","20160713","184942",""
"0008266857","20160713","184947",""
"0009145332","20160713","184957",""
"0003562504","20160713","185001",""
"0000804120","20160713","185003",""
"0003546448","20160713","185005",""
"0000582673","20160713","185007",""
"0007223832","20160713","185009",""
"0005524752","20160713","185012",""
"0005631998","20160713","185019",""
"0000597990","20160713","185021",""
"0005518167","20160713","185030",""
"0003359809","20160713","185035",""
"0003339073","20160713","185055",""
"0013848300","20160713","185108",""
"0001937375","20160713","185340",""
"0003869792","20160713","185344",""
"0009486648","20160713","185416",""
"0006970459","20160713","185439",""
"0006960408","20160713","185655",""
"0009140444","20160713","185727",""
"0005017050","20160713","185750",""
"0007264516","20160713","190132",""
"0005524859","20160713","190203",""
"0001139257","20160713","190221",""
"0003348884","20160713","190305",""
"0006965051","20160713","191243",""
"0004961247","20160713","220354",""
"0009140444","20160714","063609",""
"0004961247","20160714","063627",""
"0005017050","20160714","063842",""
"0009486648","20160714","064025",""
"0005524859","20160714","064232",""
"0006960408","20160714","064427",""
"0003348884","20160714","064443",""
"0007264516","20160714","064447",""
"0005631998","20160714","064840",""
"0003339073","20160714","064851",""
"0003546448","20160714","064912",""
"0009145332","20160714","064923",""
"0005518167","20160714","065243",""
"0003562504","20160714","065307",""
"0006970459","20160714","065320",""
"0013848300","20160714","065338",""
"0000541142","20160714","065401",""
"0003359809","20160714","065452",""
"0000582673","20160714","065640",""
"0007223832","20160714","065717",""
"0008266857","20160714","065731",""
"0009128161","20160714","070004",""
"0005524752","20160714","070157",""
"0000597990","20160714","070249",""
"0009841210","20160714","070602",""
"0000804120","20160714","073041",""
"0001139257","20160714","073612",""
"0003869792","20160714","075143",""
"0001937375","20160714","075555",""
"0003869792","20160714","182439",""
"0001937375","20160714","183103",""
"0007223832","20160714","183657",""
"0008266857","20160714","183825",""
"0000582673","20160714","183840",""
"0005631998","20160714","184151",""
"0003562504","20160714","184302",""
"0013848300","20160714","184313",""
"0009128161","20160714","184411",""
"0003546448","20160714","184427",""
"0000541142","20160714","184447",""
"0003359809","20160714","184642",""
"0009145332","20160714","184653",""
"0005524752","20160714","184728",""
"0009841210","20160714","184756",""
"0000804120","20160714","184815",""
"0000597990","20160714","184821",""
"0003339073","20160714","184857",""
"0005518167","20160714","185037",""
"0009140444","20160714","185108",""
"0009486648","20160714","185321",""
"0006960408","20160714","185455",""
"0005017050","20160714","185546",""
"0007264516","20160714","185726",""
"0005524859","20160714","185738",""
"0006970459","20160714","185855",""
"0003348884","20160714","190240",""
"0001139257","20160714","194252",""
"0004961247","20160714","223552",""
"0009140444","20160715","063539",""
"0005524859","20160715","063558",""
"0004961247","20160715","063809",""
"0006960408","20160715","064336",""
"0006970459","20160715","064907",""
"0005017050","20160715","064913",""
"0003359809","20160715","065014",""
"0000541142","20160715","065226",""
"0013848300","20160715","065305",""
"0005524752","20160715","065328",""
"0005631998","20160715","065332",""
"0000597990","20160715","065337",""
"0009486648","20160715","065341",""
"0003348884","20160715","065352",""
"0007264516","20160715","065405",""
"0003546448","20160715","065648",""
"0007223832","20160715","065654",""
"0000582673","20160715","065713",""
"0008266857","20160715","065830",""
"0009128161","20160715","070004",""
"0003562504","20160715","070019",""
"0000804120","20160715","070104",""
"0003339073","20160715","070847",""
"0005518167","20160715","071441",""
"0009841210","20160715","071528",""
"0009145332","20160715","071534",""
"0001937375","20160715","075533",""
"0001139257","20160715","075717",""
"0003869792","20160715","075734",""
"0006965051","20160715","083735",""
"0001937375","20160715","172532",""
"0003869792","20160715","183236",""
"0013848300","20160715","183709",""
"0008266857","20160715","183759",""
"0003546448","20160715","183822",""
"0009128161","20160715","184000",""
"0005631998","20160715","184131",""
"0005524752","20160715","184137",""
"0003562504","20160715","184145",""
"0000582673","20160715","184152",""
"0000541142","20160715","184200",""
"0000804120","20160715","184214",""
"0000597990","20160715","184236",""
"0009145332","20160715","184400",""
"0003359809","20160715","184428",""
"0003339073","20160715","184657",""
"0007223832","20160715","184755",""
"0009841210","20160715","184817",""
"0005518167","20160715","184930",""
"0009486648","20160715","190213",""
"0006960408","20160715","190226",""
"0003348884","20160715","190310",""
"0006970459","20160715","190325",""
"0005017050","20160715","190625",""
"0009140444","20160715","190640",""
"0006965051","20160715","190702",""
"0005524859","20160715","190714",""
"0007264516","20160715","191002",""
"0001139257","20160715","193853",""
"0004961247","20160715","233031",""
"0004961247","20160716","063515",""
"0000476786","20160716","064036",""
"0005631998","20160716","064425",""
"0000804120","20160716","064433",""
"0003348884","20160716","064617",""
"0003359809","20160716","064852",""
"0000541142","20160716","064857",""
"0006960408","20160716","064910",""
"0005631998","20160716","065035",""
"0000804120","20160716","065038",""
"0000597990","20160716","065041",""
"0005017050","20160716","065145",""
"0009128161","20160716","065222",""
"0013848300","20160716","065234",""
"0000541142","20160716","065310",""
"0005524859","20160716","065418",""
"0005518167","20160716","065420",""
"0009128161","20160716","065503",""
"0013848300","20160716","065517",""
"0007223832","20160716","065551",""
"0009145332","20160716","065716",""
"0009841210","20160716","065902",""
"0008266857","20160716","065909",""
"0000582673","20160716","070002",""
"0003359809","20160716","070010",""
"0003562504","20160716","070602",""
"0003546448","20160716","071542",""
"0007230817","20160716","073057",""
"0005524752","20160716","073712",""
"0003339073","20160716","073800",""
"0001139257","20160716","074054",""
"0000814101","20160716","075247",""
"0000796605","20160716","075622",""
"0001937375","20160716","075635",""
"0003869792","20160716","075955",""
"0007229746","20160716","082127",""
"0006965051","20160716","092743",""
